ticker,name,sector,index,market_cap,price,avg_dollar_volume,exchange,quote_type,profit_margin,free_cash_flow,roe,revenue_growth,current_ratio,exclusion_reasons
BCC,Boise Cascade,Industrials,S&P 600 (SmallCap),2939596288,84.25,34662135.0,NYQ,EQUITY,0.01637,43333376.0,0.0506,0.052,2.71,roe=0.0506
BFAM,Bright Horizons Family Solutions Inc.,Consumer Discretionary,S&P 600 (SmallCap),3759272960,71.46,53004025.8,NYQ,EQUITY,0.05781,240151376.0,0.14942999,0.065,0.479,current_ratio=0.479
BFH,"Bread Financial Holdings, Inc.",Financials,S&P 600 (SmallCap),4462960128,110.45,48282113.0,NYQ,EQUITY,0.21364,,0.17424999,0.038,,free_cash_flow=None; current_ratio=None
BGC,"BGC Group, Inc.",Financials,S&P 600 (SmallCap),5116019712,10.76,29499400.8,NMS,EQUITY,0.0629,,0.15882,0.083,1.509,free_cash_flow=None
BHE,"Benchmark Electronics, Inc.",Information Technology,S&P 600 (SmallCap),2943279360,81.94,27929249.0,NYQ,EQUITY,0.018860001,136417248.0,0.047810003,0.177,1.993,roe=0.047810003
BKU,"BankUnited, Inc.",Financials,S&P 600 (SmallCap),3379970304,47.45,26926926.0,NYQ,EQUITY,0.2619,,0.09187999,0.042,,free_cash_flow=None; roe=0.09187999; current_ratio=None
BLKB,Blackbaud,Information Technology,S&P 600 (SmallCap),2027575552,44.67,30528818.1,NMS,EQUITY,0.13124,213775680.0,1.94448,0.03,0.828,current_ratio=0.828
BMI,"Badger Meter, Inc.",Information Technology,S&P 600 (SmallCap),3906557696,134.77,46498345.400000006,NYQ,EQUITY,0.14269,128289624.0,0.1848,-0.066,2.422,revenue_growth=-0.066
BNL,"Broadstone Net Lease, Inc.",Real Estate,S&P 600 (SmallCap),4485731328,21.07,64866523.4,NYQ,EQUITY,0.3061,230601872.0,0.04922,0.083,2.017,roe=0.04922
BOH,Bank of Hawaii,Financials,S&P 600 (SmallCap),3133544960,79.43,25184870.1,NYQ,EQUITY,0.31353,,0.13017,0.129,,free_cash_flow=None; current_ratio=None
BOX,"Box, Inc.",Information Technology,S&P 600 (SmallCap),4481530880,32.35,93862554.5,NYQ,EQUITY,-0.1976,152298752.0,-5.75826,0.136,0.76,profit_margin=-0.1976; roe=-5.75826; current_ratio=0.76
BTU,"Peabody Energy, Inc.",Energy,S&P 600 (SmallCap),3006053888,24.66,55378715.4,NYQ,EQUITY,-0.04555,-53975000.0,-0.047709998,0.127,2.009,profit_margin=-0.04555; free_cash_flow=-53975000; roe=-0.047709998
BXMT,"Blackstone Mortgage Trust, Inc.",Financials,S&P 600 (SmallCap),2406802432,14.28,54444070.8,NYQ,EQUITY,0.03835,,0.00448,-0.731,98.576,free_cash_flow=None; roe=0.00448; revenue_growth=-0.731
CACC,Credit Acceptance,Financials,S&P 600 (SmallCap),6038075904,577.25,69806842.5,NMS,EQUITY,0.38507,,0.31932,0.095,4.833,free_cash_flow=None
CAG,Conagra Brands,Consumer Staples,S&P 600 (SmallCap),7159342080,14.96,167594935.20000002,NYQ,EQUITY,-0.16985,859000000.0,-0.25064,0.036,0.904,profit_margin=-0.16985; roe=-0.25064; current_ratio=0.904
CAKE,"The Cheesecake Factory, Inc.",Consumer Discretionary,S&P 600 (SmallCap),5836424704,117.29,234697290.0,NMS,EQUITY,0.04607,166743120.0,0.38834,0.077,0.587,current_ratio=0.587
CALM,"Cal-Maine Foods, Inc.",Consumer Staples,S&P 600 (SmallCap),3857053184,82.21,60964469.7,NMS,EQUITY,0.10876001,8796500.0,0.122200005,-0.499,7.695,revenue_growth=-0.499
CALX,Calix,Information Technology,S&P 600 (SmallCap),2512263168,39.9,37188396.0,NYQ,EQUITY,0.04607,61477124.0,0.06905,0.213,2.83,roe=0.06905
CALY,Callaway Golf Company,Consumer Discretionary,S&P 600 (SmallCap),2971392768,16.53,36052756.5,NYQ,EQUITY,-0.12367,100975000.0,0.03466,0.02,3.043,profit_margin=-0.12367; roe=0.03466
CATY,Cathay General Bancorp,Financials,S&P 600 (SmallCap),4300372992,64.46,24403266.8,NMS,EQUITY,0.4367,,0.117060006,0.138,,free_cash_flow=None; current_ratio=None
CBU,"Community Bank System, Inc.",Financials,S&P 600 (SmallCap),3426347776,65.12,15150819.2,NYQ,EQUITY,0.2721,,0.1153,0.12,,free_cash_flow=None; current_ratio=None
CC,Chemours,Materials,S&P 600 (SmallCap),2293604608,15.24,60042247.2,NYQ,EQUITY,-0.05244,303124992.0,-3.19372,-0.015,1.663,profit_margin=-0.05244; roe=-3.19372; revenue_growth=-0.015
CCS,"Century Communities, Inc.",Consumer Discretionary,S&P 600 (SmallCap),2003078016,70.45,15637082.0,NYQ,EQUITY,0.03407,78148624.0,0.052210003,-0.073,4.76,roe=0.052210003; revenue_growth=-0.073
CE,Celanese,Materials,S&P 600 (SmallCap),4753226240,43.31,103583227.7,NYQ,EQUITY,-0.12037,984875008.0,-0.2225,0.087,1.447,profit_margin=-0.12037; roe=-0.2225
CENT,Central Garden & Pet Company,Consumer Staples,S&P 600 (SmallCap),2791004160,44.59,5123391.0,NMS,EQUITY,0.05393,342347872.0,0.099709995,-0.082,3.787,roe=0.099709995; revenue_growth=-0.082
CENTA,Central Garden & Pet Company (Class A),Consumer Staples,S&P 600 (SmallCap),2430470656,38.83,13754750.9,NMS,EQUITY,0.05393,342347872.0,0.099709995,-0.082,3.787,roe=0.099709995; revenue_growth=-0.082
CENX,Century Aluminum Company,Materials,S&P 600 (SmallCap),4768506880,48.17,117023234.6,NMS,EQUITY,0.22559,-46287500.0,0.51749,0.197,2.751,free_cash_flow=-46287500
CHCO,City Holding Company,Financials,S&P 600 (SmallCap),2067728512,147.22,15129799.4,NMS,EQUITY,0.41118,,0.16755,0.009,,free_cash_flow=None; current_ratio=None
CLSK,"CleanSpark, Inc.",Information Technology,S&P 600 (SmallCap),3128032000,12.18,260006338.2,NCM,EQUITY,-1.46901,48898124.0,-0.68622,-0.305,5.912,profit_margin=-1.46901; roe=-0.68622; revenue_growth=-0.305
CNK,"Cinemark Holdings, Inc.",Communication Services,S&P 600 (SmallCap),4324671488,37.31,110285002.1,NYQ,EQUITY,0.0644,227587504.0,0.45816,0.155,0.845,current_ratio=0.845
CNR,"Core Natural Resources, Inc.",Energy,S&P 600 (SmallCap),4712962560,94.95,56411694.0,NYQ,EQUITY,0.02345,274115744.0,0.02675,0.035,1.825,roe=0.02675
COHU,"Cohu, Inc.",Information Technology,S&P 600 (SmallCap),2657579520,56.14,71283203.6,NMS,EQUITY,-0.07427,66293124.0,-0.04836,0.384,5.742,profit_margin=-0.07427; roe=-0.04836
CORT,Corcept Therapeutics Incorporated,Health Care,S&P 600 (SmallCap),12126478336,112.18,160133584.60000002,NCM,EQUITY,0.066420004,77395128.0,0.08226,0.317,2.859,roe=0.08226
CPB,The Campbell's Company,Consumer Staples,S&P 600 (SmallCap),6739461120,22.6,109041610.0,NMS,EQUITY,0.061240003,603249984.0,0.15389,-0.044,0.866,revenue_growth=-0.044; current_ratio=0.866
CPK,Chesapeake Utilities Corp.,Utilities,S&P 600 (SmallCap),3247862784,134.73,24638075.1,NYQ,EQUITY,0.15118,-220775008.0,0.094689995,0.047,0.316,free_cash_flow=-220775008; roe=0.094689995; current_ratio=0.316
CRC,California Resources Corporation,Energy,S&P 600 (SmallCap),4749199872,53.47,46764327.3,NYQ,EQUITY,-0.0324,335124992.0,-0.03554,0.33,0.661,profit_margin=-0.0324; roe=-0.03554; current_ratio=0.661
CRGY,Crescent Energy Company,Energy,S&P 600 (SmallCap),3984668928,12.06,73518121.8,NYQ,EQUITY,0.0127,601587648.0,0.01517,0.553,0.945,roe=0.01517; current_ratio=0.945
CRK,"Comstock Resources, Inc.",Energy,S&P 600 (SmallCap),4087197952,13.92,30771412.8,NYQ,EQUITY,0.27,-868676608.0,0.19018,-0.252,0.476,free_cash_flow=-868676608; revenue_growth=-0.252; current_ratio=0.476
CUBI,"Customers Bancorp, Inc.",Financials,S&P 600 (SmallCap),2800379136,82.79,22133078.6,NYQ,EQUITY,0.3525,,0.14325,0.101,,free_cash_flow=None; current_ratio=None
CURB,Curbline Properties Corp.,Real Estate,S&P 600 (SmallCap),3431392768,30.09,32808631.5,NYQ,EQUITY,0.13103,152188000.0,0.0146200005,0.529,2.654,roe=0.0146200005
CVBF,CVB Financial Corp.,Financials,S&P 600 (SmallCap),4047941120,23.0,29495430.0,NMS,EQUITY,0.3614,,0.07649,0.42,,free_cash_flow=None; roe=0.07649; current_ratio=None
CWEN,"Clearway Energy, Inc. (Class C)",Utilities,S&P 600 (SmallCap),8479346176,34.38,44052813.0,NYQ,EQUITY,0.064169995,421750016.0,-0.03167,0.227,1.207,roe=-0.03167
CWK,Cushman & Wakefield plc,Real Estate,S&P 600 (SmallCap),3241396480,13.81,24700566.0,NYQ,EQUITY,0.0063899998,302500000.0,0.0352,0.112,1.078,roe=0.0352
CWST,"Casella Waste Systems, Inc.",Industrials,S&P 600 (SmallCap),5763242496,90.56,56971296.0,NMS,EQUITY,0.0029199999,121703752.0,0.00364,0.169,0.993,roe=0.00364; current_ratio=0.993
CWT,California Water Service Group,Utilities,S&P 600 (SmallCap),3090718208,49.98,28711510.8,NYQ,EQUITY,0.12634,-258749376.0,0.07677,0.165,0.701,free_cash_flow=-258749376; roe=0.07677; current_ratio=0.701
CXW,CoreCivic,Industrials,S&P 600 (SmallCap),3322821120,33.6,53535888.0,NYQ,EQUITY,0.05149,24545250.0,0.08772001,0.273,1.319,roe=0.08772001
CZR,Caesars Entertainment,Consumer Discretionary,S&P 600 (SmallCap),6036234240,29.63,146225827.79999998,NMS,EQUITY,-0.039920002,762499968.0,-0.103769995,0.03,0.851,profit_margin=-0.039920002; roe=-0.103769995; current_ratio=0.851
DAN,Dana Incorporated,Consumer Discretionary,S&P 600 (SmallCap),3195027456,29.7,46230129.0,NYQ,EQUITY,0.14552,631249984.0,-0.01627,0.039,1.487,roe=-0.01627
DEI,Douglas Emmett,Real Estate,S&P 600 (SmallCap),2344599552,11.66,23891806.4,NYQ,EQUITY,-0.02271,395813120.0,-0.01928,0.016,0.547,profit_margin=-0.02271; roe=-0.01928; current_ratio=0.547
DGII,Digi International Inc.,Information Technology,S&P 600 (SmallCap),3234697984,85.24,33922962.8,NMS,EQUITY,0.096269995,128003128.0,0.07459,0.29,1.129,roe=0.07459
DIOD,Diodes Incorporated,Information Technology,S&P 600 (SmallCap),4929374208,107.04,57019137.6,NMS,EQUITY,0.05266,176820256.0,0.04684,0.217,3.167,roe=0.04684
DNOW,NOW Inc,Industrials,S&P 600 (SmallCap),3044434432,16.84,53202275.2,NYQ,EQUITY,-0.046290003,-533750016.0,-0.11599,1.081,2.136,profit_margin=-0.046290003; free_cash_flow=-533750016; roe=-0.11599
DRH,DiamondRock Hospitality Company,Real Estate,S&P 600 (SmallCap),2511908608,12.23,38887975.6,NMS,EQUITY,0.13524,76127872.0,0.09911,0.041,5.588,roe=0.09911
DV,DoubleVerify Holdings Inc.,Communication Services,S&P 600 (SmallCap),2039539072,13.29,104158381.5,NYQ,EQUITY,0.07656,162146880.0,0.05389,0.025,4.498,roe=0.05389
EAT,"Brinker International, Inc.",Consumer Discretionary,S&P 600 (SmallCap),10545679360,245.89,301994721.3,NYQ,EQUITY,0.083859995,509575008.0,1.19568,0.051,0.455,current_ratio=0.455
EBC,"Eastern Bankshares, Inc.",Financials,S&P 600 (SmallCap),5335745024,23.35,54182974.5,NMS,EQUITY,0.34249002,,0.09442,0.276,,free_cash_flow=None; roe=0.09442; current_ratio=None
ECPG,"Encore Capital Group, Inc.",Financials,S&P 600 (SmallCap),2067913216,97.5,33587775.0,NMS,EQUITY,0.15862,-157004624.0,0.30542,0.113,11.376,free_cash_flow=-157004624
EMN,Eastman Chemical Company,Materials,S&P 600 (SmallCap),8293253632,72.54,91428690.6,NYQ,EQUITY,0.04986,544625024.0,0.07334,0.099,1.498,roe=0.07334
ENPH,Enphase Energy,Information Technology,S&P 600 (SmallCap),5373413888,40.77,191801649.6,NGM,EQUITY,0.100880004,78322752.0,0.12996,-0.196,3.451,revenue_growth=-0.196
ENVA,"Enova International, Inc.",Financials,S&P 600 (SmallCap),6483535872,260.4,69339312.0,NYQ,EQUITY,0.21011,,0.26081,0.311,20.146,free_cash_flow=None
EPRT,"Essential Properties Realty Trust, Inc.",Real Estate,S&P 600 (SmallCap),6641157632,30.63,36156877.2,NYQ,EQUITY,0.43506,305324384.0,0.064780004,0.181,3.841,roe=0.064780004
ESE,ESCO Technologies Inc.,Industrials,S&P 600 (SmallCap),7783032832,300.42,62871897.6,NYQ,EQUITY,0.24391001,233938368.0,0.095,0.144,1.382,roe=0.095
ESI,Element Solutions,Materials,S&P 600 (SmallCap),9372166144,38.46,123064308.0,NYQ,EQUITY,0.05669,50812500.0,0.06539,0.564,2.907,roe=0.06539
ETSY,Etsy,Consumer Discretionary,S&P 600 (SmallCap),7308579840,79.63,304239155.8,NYQ,EQUITY,0.07114,169665376.0,,0.062,1.476,roe=None
EXTR,"Extreme Networks, Inc.",Information Technology,S&P 600 (SmallCap),3204294656,24.42,50536457.400000006,NMS,EQUITY,0.03281,81449504.0,0.54638,0.103,0.928,current_ratio=0.928
FA,First Advantage Corporation,Industrials,S&P 600 (SmallCap),3605110016,20.99,61377488.7,NMS,EQUITY,0.01512,215071744.0,0.01939,0.149,2.527,roe=0.01939
FBK,FB Financial Corp.,Financials,S&P 600 (SmallCap),3101143296,62.05,20882927.5,NYQ,EQUITY,0.30199,,0.1108,1.302,,free_cash_flow=None; current_ratio=None
FBNC,First Bancorp (Southern Pines NC),Financials,S&P 600 (SmallCap),2718700032,65.71,13033578.499999998,NMS,EQUITY,0.32444,,0.08144,0.16,,free_cash_flow=None; roe=0.08144; current_ratio=None
FBP,First BanCorp (Puerto Rico),Financials,S&P 600 (SmallCap),4459440128,29.21,41446069.0,NYQ,EQUITY,0.39044,,0.19494,0.094,,free_cash_flow=None; current_ratio=None
FCF,"First Commonwealth Financial, Corp.",Financials,S&P 600 (SmallCap),2184829184,21.62,20678665.2,NYQ,EQUITY,0.33199,,0.109069996,0.096,,free_cash_flow=None; current_ratio=None
FCPT,"Four Corners Property Trust, Inc.",Real Estate,S&P 600 (SmallCap),2737145088,24.94,18306708.2,NYQ,EQUITY,0.38702,189772992.0,0.07646,0.069,0.252,roe=0.07646; current_ratio=0.252
FFBC,First Financial Bancorp,Financials,S&P 600 (SmallCap),3577341696,34.08,24143635.2,NMS,EQUITY,0.29931998,,0.10286,0.165,,free_cash_flow=None; current_ratio=None
FG,"F&G Annuities & Life, Inc.",Financials,S&P 600 (SmallCap),3482876672,26.6,14416934.0,NYQ,EQUITY,0.0689,2273625088.0,0.09167,0.042,0.941,roe=0.09167; current_ratio=0.941
FHB,"First Hawaiian, Inc.",Financials,S&P 600 (SmallCap),3362035712,27.63,46662925.5,NMS,EQUITY,0.32339,,0.10321999,0.059,,free_cash_flow=None; current_ratio=None
FIBK,"First Interstate BancSystem, Inc.",Financials,S&P 600 (SmallCap),3672086528,38.53,41492186.4,NMS,EQUITY,0.30635,,0.09616999,0.074,,free_cash_flow=None; roe=0.09616999; current_ratio=None
FIVN,"Five9, Inc.",Information Technology,S&P 600 (SmallCap),2331374080,31.2,156066768.0,NGM,EQUITY,0.049390003,260481504.0,0.079169996,0.103,4.149,roe=0.079169996
FIZZ,National Beverage Corp.,Consumer Staples,S&P 600 (SmallCap),2897294592,30.95,9923189.0,NMS,EQUITY,0.15556,106155752.0,0.34018,-0.053,4.386,revenue_growth=-0.053
FUL,H.B. Fuller Company,Materials,S&P 600 (SmallCap),3236388608,60.17,40304874.5,NYQ,EQUITY,0.052950002,219408128.0,0.09388,0.058,1.796,roe=0.09388
FULT,Fulton Financial Corporation,Financials,S&P 600 (SmallCap),4671648256,24.4,41159140.0,NMS,EQUITY,0.29740998,,0.11101,0.137,,free_cash_flow=None; current_ratio=None
GEO,"GEO Group, Inc.",Industrials,S&P 600 (SmallCap),4139436032,31.45,55405779.5,NYQ,EQUITY,0.10312,-3632500.0,0.20127001,0.151,1.653,free_cash_flow=-3632500
GKOS,Glaukos Corp.,Health Care,S&P 600 (SmallCap),11008172032,186.63,180443215.5,NYQ,EQUITY,-0.30685,15456250.0,-0.25981,0.495,5.04,profit_margin=-0.30685; roe=-0.25981
GNW,"Genworth Financial, Inc.",Financials,S&P 600 (SmallCap),3786067712,10.02,28201290.0,NYQ,EQUITY,0.028719999,673625024.0,0.033970002,0.053,10.675,roe=0.033970002
GPI,"Group 1 Automotive, Inc.",Consumer Discretionary,S&P 600 (SmallCap),3172623104,266.11,63046781.2,NYQ,EQUITY,0.0130900005,135050000.0,0.0949,-0.056,1.02,roe=0.0949; revenue_growth=-0.056
GPOR,Gulfport Energy Corporation,Energy,S&P 600 (SmallCap),3046393088,169.53,68661345.3,NYQ,EQUITY,0.36472,102005000.0,0.27411,-0.162,0.576,revenue_growth=-0.162; current_ratio=0.576
GRBK,"Green Brick Partners, Inc.",Consumer Discretionary,S&P 600 (SmallCap),3015479808,70.11,15962644.8,NYQ,EQUITY,0.14794,6958250.0,0.16383,-0.087,7.051,revenue_growth=-0.087
GSHD,"Goosehead Insurance, Inc.",Financials,S&P 600 (SmallCap),2342651392,65.55,30036976.5,NMS,EQUITY,0.087869994,36873876.0,,0.207,1.544,roe=None
GTY,Getty Realty Corp.,Real Estate,S&P 600 (SmallCap),2036347264,32.88,11509972.8,NYQ,EQUITY,0.42743,108609872.0,0.094639994,0.054,1.719,roe=0.094639994
GVA,"Granite Construction, Inc.",Industrials,S&P 600 (SmallCap),5522643968,126.19,152441305.7,NYQ,EQUITY,-0.0332,959048128.0,-0.14548,0.293,1.013,profit_margin=-0.0332; roe=-0.14548
HASI,"Hannon Armstrong Sustainable Infrastructure Capital, Inc.",Financials,S&P 600 (SmallCap),5374979072,41.83,43302416.0,NYQ,EQUITY,0.67654,,0.03371,8.044,8.703,free_cash_flow=None; roe=0.03371
HCC,"Warrior Met Coal, Inc.",Materials,S&P 600 (SmallCap),5107018240,96.72,65568422.4,NYQ,EQUITY,0.13036,-53619500.0,0.10037,0.713,3.927,free_cash_flow=-53619500
HCI,"HCI Group, Inc.",Financials,S&P 600 (SmallCap),2283776000,183.6,34050456.0,NYQ,EQUITY,0.32597,423198496.0,0.34974998,0.111,0.865,current_ratio=0.865
HE,"Hawaiian Electric Industries, Inc.",Utilities,S&P 600 (SmallCap),2060645120,11.93,26345138.3,NYQ,EQUITY,0.06824,324624384.0,0.13448,0.259,0.986,current_ratio=0.986
HIW,Highwoods Properties,Real Estate,S&P 600 (SmallCap),3518883840,31.33,36713433.9,NYQ,EQUITY,0.20107001,270770112.0,0.06815,0.075,1.05,roe=0.06815
HNI,HNI Corporation,Industrials,S&P 600 (SmallCap),3554232064,49.24,33633382.0,NYQ,EQUITY,0.00098,104212496.0,0.00329,1.207,1.362,roe=0.00329
HP,"Helmerich & Payne, Inc.",Energy,S&P 600 (SmallCap),4294376448,42.97,70229738.3,NYQ,EQUITY,-0.03428,493073888.0,-0.04639,-0.006,1.962,profit_margin=-0.03428; roe=-0.04639; revenue_growth=-0.006
HTH,Hilltop Holdings Inc.,Financials,S&P 600 (SmallCap),2254793472,39.36,8857574.4,NYQ,EQUITY,0.12734,,0.076009996,0.052,,free_cash_flow=None; roe=0.076009996; current_ratio=None
HTO,H2O America,Utilities,S&P 600 (SmallCap),2618980096,62.57,23916131.1,NMS,EQUITY,0.12909001,-250611632.0,0.06463,0.062,1.667,free_cash_flow=-250611632; roe=0.06463
HUBG,"Hub Group, Inc.",Industrials,S&P 600 (SmallCap),2458982656,40.21,59742811.7,NMS,EQUITY,0.02815,59145876.0,0.06241,-0.053,1.474,roe=0.06241; revenue_growth=-0.053
HWKN,"Hawkins, Inc.",Materials,S&P 600 (SmallCap),2702701312,129.47,21849357.2,NMS,EQUITY,0.07289,81369504.0,0.15614,-0.016,2.27,revenue_growth=-0.016
ICHR,"Ichor Holdings, Ltd.",Information Technology,S&P 600 (SmallCap),2591458048,69.19,78722998.2,NMS,EQUITY,-0.03974,10132000.0,-0.051659998,0.227,3.701,profit_margin=-0.03974; roe=-0.051659998
ICUI,ICU Medical,Health Care,S&P 600 (SmallCap),4484762112,179.34,77320647.6,NMS,EQUITY,0.01393,175372128.0,0.014099999,0.005,2.43,roe=0.014099999
INDB,Independent Bank Corp.,Financials,S&P 600 (SmallCap),4042005504,85.33,27338878.7,NMS,EQUITY,0.28603,,0.08239,0.415,,free_cash_flow=None; roe=0.08239; current_ratio=None
INDV,Indivior,Health Care,S&P 600 (SmallCap),4570668544,38.73,124946078.4,NMS,EQUITY,0.26747,86500000.0,,0.136,0.835,roe=None; current_ratio=0.835
INVX,"Innovex International, Inc.",Energy,S&P 600 (SmallCap),2121841664,30.39,32661652.5,NYQ,EQUITY,0.06171,174039872.0,0.05994,0.092,5.006,roe=0.05994
IOSP,"Innospec, Inc.",Materials,S&P 600 (SmallCap),2293643264,93.12,19451836.8,NMS,EQUITY,0.065960005,32575000.0,0.091309994,0.118,2.784,roe=0.091309994
ITGR,Integer Holdings Corporation,Health Care,S&P 600 (SmallCap),4247071488,125.08,347001939.2,NYQ,EQUITY,0.06965,107673376.0,0.075040005,-0.026,3.733,roe=0.075040005; revenue_growth=-0.026
ITRI,"Itron, Inc.",Information Technology,S&P 600 (SmallCap),4492958720,102.61,78137515.0,NMS,EQUITY,0.11895,295262240.0,0.16885,-0.072,2.746,revenue_growth=-0.072
IVT,InvenTrust Properties,Real Estate,S&P 600 (SmallCap),2592782848,33.25,24610652.5,NYQ,EQUITY,0.04804,117164248.0,0.0085,0.126,1.849,roe=0.0085
JBLU,JetBlue,Industrials,S&P 600 (SmallCap),2180864512,5.78,160247032.0,NMS,EQUITY,-0.09323,-921249984.0,-0.44355,0.145,0.696,profit_margin=-0.09323; free_cash_flow=-921249984; roe=-0.44355; current_ratio=0.696
JBTM,JBT Marel Corporation,Industrials,S&P 600 (SmallCap),6148440064,118.52,84829504.8,NYQ,EQUITY,0.04903,341062496.0,0.0437,0.049,1.239,roe=0.0437
JXN,"Jackson Financial, Inc.",Financials,S&P 600 (SmallCap),8849437696,130.66,84632401.8,NYQ,EQUITY,0.01573,1227750016.0,0.0137600005,,1.806,roe=0.0137600005; revenue_growth=None
KAI,Kadant Inc.,Industrials,S&P 600 (SmallCap),3944970752,334.08,41339059.2,NYQ,EQUITY,0.09523,,0.11291,0.226,9.438,free_cash_flow=None
KGS,"Kodiak Gas Services, Inc.",Energy,S&P 600 (SmallCap),6263027712,62.06,106548331.6,NYQ,EQUITY,0.057729997,16089375.0,0.04587,0.211,1.447,roe=0.04587
KMT,Kennametal,Industrials,S&P 600 (SmallCap),2345746944,30.78,57464413.2,NYQ,EQUITY,0.14528,-171881504.0,0.23853001,0.426,2.618,free_cash_flow=-171881504
KMX,"CarMax, Inc.",Consumer Discretionary,S&P 600 (SmallCap),8331600896,58.71,106926174.6,NYQ,EQUITY,0.00789,-159998368.0,0.03588,0.055,2.705,free_cash_flow=-159998368; roe=0.03588
KN,Knowles Corporation,Information Technology,S&P 600 (SmallCap),3332710912,39.02,29219736.8,NYQ,EQUITY,0.106300004,39312500.0,0.094969995,0.143,3.201,roe=0.094969995
KNTK,"Kinetik Holdings, Inc.",Energy,S&P 600 (SmallCap),8671493120,51.25,60494475.0,NYQ,EQUITY,0.29178,-95451128.0,0.19231,0.363,0.682,free_cash_flow=-95451128; current_ratio=0.682
KRMN,Karman Holdings,Industrials,S&P 600 (SmallCap),8205161984,61.91,186590549.0,NYQ,EQUITY,0.06307,-57195876.0,0.09503,0.582,3.555,free_cash_flow=-57195876; roe=0.09503
KSS,Kohl's Corp.,Consumer Discretionary,S&P 600 (SmallCap),2185217792,19.27,64678598.8,NYQ,EQUITY,0.01766,807124992.0,0.069970004,-0.02,1.482,roe=0.069970004; revenue_growth=-0.02
KWR,Quaker Chemical Corporation,Materials,S&P 600 (SmallCap),2906036736,168.88,30856064.8,NYQ,EQUITY,0.049450003,129911624.0,0.07175,0.102,2.457,roe=0.07175
LAUR,"Laureate Education, Inc.",Consumer Discretionary,S&P 600 (SmallCap),5095349248,36.99,39096950.4,NMS,EQUITY,0.1757,343739264.0,0.29318002,0.175,0.712,current_ratio=0.712
LAZ,Lazard,Financials,S&P 600 (SmallCap),4285977088,43.54,68885940.2,NYQ,EQUITY,0.0709,,0.25665,0.001,5.305,free_cash_flow=None
LBRT,"Liberty Energy, Inc.",Energy,S&P 600 (SmallCap),3523302912,21.59,101574473.0,NYQ,EQUITY,0.02918,-302047872.0,0.06123,0.14,1.986,free_cash_flow=-302047872; roe=0.06123
LCII,LCI Industries,Consumer Discretionary,S&P 600 (SmallCap),2604978176,107.15,27810782.5,NYQ,EQUITY,0.05244,264589248.0,0.15,-0.125,2.486,revenue_growth=-0.125
LEU,Centrus Energy Corp.,Energy,S&P 600 (SmallCap),3692475904,185.06,111802148.4,NYQ,EQUITY,0.102340005,-127300000.0,0.08053,0.14,5.395,free_cash_flow=-127300000; roe=0.08053
LFST,Lifestance Health,Health Care,S&P 600 (SmallCap),4672540160,12.23,63380385.1,NMS,EQUITY,0.03193,172356128.0,0.03429,0.261,1.376,roe=0.03429
LKQ,LKQ Corporation,Consumer Discretionary,S&P 600 (SmallCap),6251681280,24.71,112896530.6,NMS,EQUITY,0.03368,724124992.0,0.07131,-0.03,1.578,roe=0.07131; revenue_growth=-0.03
LRN,"Stride, Inc.",Consumer Discretionary,S&P 600 (SmallCap),3266188032,78.59,134447056.6,NYQ,EQUITY,0.13430999,224867120.0,0.21735,-0.027,5.941,revenue_growth=-0.027
LTC,"LTC Properties, Inc.",Real Estate,S&P 600 (SmallCap),2085606144,38.69,21137894.6,NYQ,EQUITY,0.39846,256029248.0,0.11806,-0.19,20.833,revenue_growth=-0.19
LTH,"Life Time Group Holdings, Inc.",Consumer Discretionary,S&P 600 (SmallCap),9792102400,43.82,160754546.4,NYQ,EQUITY,0.13036999,-345163264.0,0.13445,0.137,0.657,free_cash_flow=-345163264; current_ratio=0.657
LUMN,Lumen Technologies,Communication Services,S&P 600 (SmallCap),6480656384,6.29,103764809.1,NYQ,EQUITY,-0.086540006,2116249984.0,,-0.093,0.964,profit_margin=-0.086540006; roe=None; revenue_growth=-0.093; current_ratio=0.964
LXP,Lexington Realty Trust,Real Estate,S&P 600 (SmallCap),3578705920,60.7,48102929.0,NYQ,EQUITY,0.18656,183396368.0,0.03497,0.004,1.026,roe=0.03497
LYFT,"Lyft, Inc.",Industrials,S&P 600 (SmallCap),6276197376,16.58,215881216.4,NMS,EQUITY,0.42317,1153134464.0,1.52579,0.161,0.586,current_ratio=0.586
MAC,Macerich,Real Estate,S&P 600 (SmallCap),7272498688,24.65,139964425.5,NYQ,EQUITY,-0.16502,388895136.0,-0.06179,0.012,0.329,profit_margin=-0.16502; roe=-0.06179; current_ratio=0.329
MAN,ManpowerGroup,Industrials,S&P 600 (SmallCap),2614642944,56.22,52884467.4,NYQ,EQUITY,0.00557,125012496.0,0.050809998,0.075,1.043,roe=0.050809998
MARA,"MARA Holdings, Inc.",Information Technology,S&P 600 (SmallCap),3723925248,9.64,368401083.2000001,NCM,EQUITY,0.0,-1168091392.0,-1.0557,-0.267,0.891,profit_margin=0.0; free_cash_flow=-1168091392; roe=-1.0557; revenue_growth=-0.267; current_ratio=0.891
MATX,"Matson, Inc.",Industrials,S&P 600 (SmallCap),6412796416,214.45,67592495.5,NYQ,EQUITY,0.13408,147124992.0,0.17206,0.167,0.888,current_ratio=0.888
